ID,Content
40,台指期今 (3) 日開盤 1 分鐘閃崩逾 500 點，期交所否認為「胖手指」的芭樂單，每筆單都是有效成交價，主要是開盤後成交價及委託價持續下跌，致台股期貨動態價格機制的基準價隨之下移；因為瞬間下跌，動態價格穩定措施也發揮作用，共產生超過 8 萬筆委託退單。台指期今 (3) 日開盤 1 分鐘閃崩逾 500 點，期交所否認為「胖手指」的芭樂單，每筆單都是有效成交價，主要是開盤後成交價及委託價持續下跌，致台股期貨動態價格機制的基準價隨之下移；因為瞬間下跌，動態價格穩定措施也發揮作用，共產生超過 8 萬筆委託退單。台指期今天 8 點 45 分開盤以 10735 點開出，但 8 點 46 分瞬間暴跌超過 500 點，最低跌到 10202 點，市場上程式單失誤遭獵殺、「胖手指」芭樂單的消息四竄，但是期交所了解後，重申非「胖手指」的芭樂單。期交所表示，今天交易系統運作一切正常，經查 8 時 46 分出現 500 餘點跌幅，是因今日開盤後成交價及委託價持續下跌，致台股期貨動態價格機制的基準價隨之下移。期交所進一步分析，台股期貨動態價格基準價於 8 時 46 分 01 秒自 10700 餘點持續下跌，8 時 46 分 07 秒跌至 10500 餘點，並持續至 8 時 46 分 09 秒；8 時 46 分 09 秒時，較大買賣委託進入，成交價及委託價下移至 10300 點上下，台股期貨動態價格機制的基準價因而下移至約 10300 點，該時點的買賣成交價落於此價位附近，故形成較大跌點。自 8 時 46 分 15 秒成交價及委託價逐步上升，約 8 時 46 分 19 秒，成交價及委託價回升 10670 點附近。期交所強調，因為瞬間下跌，動態價格穩定措施依正常機制運作也發揮了效用，台股期貨、小型台指期貨及台指選擇權等，共 8 萬餘筆委託退單。因台股期貨基準價變動，台指選擇權基準價的理論模型參數參採台股期貨基準價，故台指選擇權基準價同步變動。期交所強調，因為瞬間下跌，動態價格穩定措施依正常機制運作也發揮了效用，台股期貨、小型台指期貨及台指選擇權等，共 8 萬餘筆委託退單。因台股期貨基準價變動，台指選擇權基準價的理論模型參數參採台股期貨基準價，故台指選擇權基準價同步變動。期交所強調，因為瞬間下跌，動態價格穩定措施依正常機制運作也發揮了效用，台股期貨、小型台指期貨及台指選擇權等，共 8 萬餘筆委託退單。因台股期貨基準價變動，台指選擇權基準價的理論模型參數參採台股期貨基準價，故台指選擇權基準價同步變動。
41,亞股昨日無畏美股下跌上演反彈走勢，韓股開高走高、日股由黑翻紅、陸股也一路上揚，激勵台股開低後震盪走高，再度站回季線之上，盤中漲幅雖曾收斂，但終場仍以最高點 9806 點作收，上漲 97 點，台指期結算前拉高意圖相當明顯，終場成交量回升至 1005 億元，重返千億元水準。從技術、籌碼面觀察，日、周 KD 指標持續交叉向上，且周 MACD 柱狀體可望由黑翻紅，加上外資現貨同步買超 91 億元、期貨多單同步大幅加碼 8029 口，整體部位相對偏多，有利指數短線延續波段行情，挑戰前高 9871 點，持續關注國際情勢變化與今日台指期結算、周四台積電法說的結果。亞股昨日無畏美股下跌上演反彈走勢，韓股開高走高、日股由黑翻紅、陸股也一路上揚，激勵台股開低後震盪走高，再度站回季線之上，盤中漲幅雖曾收斂，但終場仍以最高點 9806 點作收，上漲 97 點，台指期結算前拉高意圖相當明顯，終場成交量回升至 1005 億元，重返千億元水準。從技術、籌碼面觀察，日、周 KD 指標持續交叉向上，且周 MACD 柱狀體可望由黑翻紅，加上外資現貨同步買超 91 億元、期貨多單同步大幅加碼 8029 口，整體部位相對偏多，有利指數短線延續波段行情，挑戰前高 9871 點，持續關注國際情勢變化與今日台指期結算、周四台積電法說的結果。
42,三大法人今 (8) 日合計買超 25 億元，其中，外資續買台股 15 億元，為連 20 日買超，合計買超金額達 1625.41 億元，值得留意的是，外資買超現貨金額愈來愈縮手，且已連續 2 天賣超台積電，同時，連續 4 天減碼台指期淨多單，須慎防外資逐步大玩兩手策略的避險動作。雖然外資近期連買，但卻已悄悄開始在台指期避險，今天外資淨多單續減 1121 口至 52106 口，為連續第 4 天減碼，4 天下來累計減碼近萬口、達 9810 口。由於台股漲多，已逐步見到外資的避險動作，分析師提醒，外資在台指期淨多單水位若跌破 5 萬口，恐怕將是翻轉訊號。
43,台股國家隊與外資的 PK 大戰，國家隊似乎遇強則強，愈弱則弱，外資賣超愈多，當日指數也漲愈多! 昨日外資賣超縮小至 33 億元，大盤昨日湊巧也上漲 33 點! 不過重點在於，大盤成功收上 10520 點，以 10522 點作收。今日的台指期結算，仍然是內外資 PK 的局面，但在指數震盪幅度壓縮後，需提防有怪手! 關鍵點位仍為 10488、10520 與 10555 點。今日台指期結算，仍然是以 10500 點為強弱分界，而 10500 點的關卡二端多空橋頭堡，就是 10520 點與 10488 點，多方如要維持強勢，需站穩 10520 點，並續往 10555 點、10588 點挑戰，才有機會衝關 10600 點以及月線。但如出現怪手，未能撐住 10488 點，則需提防回測 10444、10410 點，如收破 10410 點，則這波反彈行情又告一段落。    台股與其他各國股市最大差異，在於每月有 2 次指數結算的干擾，分別是台指期結算與摩台指結算，而台股又屬於淺碟市場，外資動態對台股走勢影響極大。通常外資都能主導台股的漲跌，少數的例外狀況，就是國家隊出手，目前正是這種少數的例外狀況，除了今天的台指期結算，台指期結算後的方向，才是台股下一波走勢的關鍵。
44,在台指期淨部位方面，三大法人淨多單增加 163 口至 25148 口，其中，外資空單減碼超過多單減碼，淨多單增加 1625 口至 53212 口。整體來說，外資連續 2 天賣超，且今天擴大賣超，不過在期貨翻多增加淨多單，籌碼面還不至於全面偏空，可觀察是否是外資換手操作，而從技術面來看，今天 10 日線有守，但日 KD 指標正式死亡交叉向下，MACD 指標也有死亡交叉疑慮，所幸指數低檔支撐持續上移且下跌量縮，短線漲多面臨技術面修正賣壓，技術面轉為區間震盪格局。
45,"期貨市場:台指期下跌 175 點或 1.64%，收在 10469 點。電子期下跌 9.45 點或 2.15%。金融期下跌 14.2 點或 1.12%。非金電期下跌 153 點或 1.24%。台指期未平倉餘額，自營商偏多調整 789 口，累計為淨空單 2,046 口；投信偏空調整 469 口，累計為淨空單 23,941 口；外資偏空調整 3,384 口，累計為淨多單 29,179 口。台指期逆價差 80.04 點，價差縮小；電子期逆價差 2.80 點，價差擴大；金融期逆價差 18.55 點，價差縮小；非金電期逆價差 85.51 點，價差縮小。週五台指期開低走底，盤中跌點一度擴大至 203 點，終場則以下跌 175 點作收。由日Ｋ線觀察，週五台指期直接向下跳空，形成空方缺口，在缺口未回補之前，盤勢將有利空方，在加上近期盤面維持高點不過前高的空方慣性格局之下，建議投資人保守看待行情。◆期貨日線◆本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。◆本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。"
46,"期貨市場:台指期上漲 114 點或 1.11%，收在 10414 點。電子期上漲 5.4 點或 1.27%。金融期上漲 16.2 點或 1.32%。非金電期上漲 89 點或 0.75%。台指期未平倉餘額，自營商偏多調整 770 口，累計為淨空單 5,721 口；投信偏多調整 794 口，累計為淨空單 22,758 口；外資偏空調整 650 口，累計為淨多單 38,642 口。台指期逆價差 6.89 點，價差縮小；電子期逆價差 0.66 點，價差縮小；金融期逆價差 0.72 點，價差縮小；非金電期正價差 9.15 點，價差縮小。美股優於預期的零售銷售數據及零售大王沃爾瑪優異的財報刺激昨夜美股上揚，台股週五受此激勵亦小幅開高，盤中則在台幣走穩及權值股領軍之下，終場上漲 93.76 點；以日 K 觀察，台指期今日全場在多方掌控盤勢之下，重新站回年線並突破 5 日及 10 日均線，而且幾乎回補週四的跳空缺口，但在上方仍有季線反壓的狀況下，建議投資人以區間震盪來看待行情。◆期貨日線◆本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。◆本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。"
47,受到華為禁令再寬限 90 天，台股昨 (19) 日拉尾盤，指數終場上漲 56.62 點，收在 11656.4 點，日 K 寫下連 3 紅，距離前波高僅差 11.8 點，今天台指期結算日，將再戰前高。外資昨買超台股 110.17 億元，今年以來外資累計買超達 2065 億元，不但突破 2000 億元大關，也創 3 年來最高紀錄；在台指期部分，外資持續減期貨多單 1168 口，台指期淨多單剩下 4.4 萬口，今天為台指期結算、選擇權月結算，目前多方仍略勝一籌。外資昨買超台股 110.17 億元，今年以來外資累計買超達 2065 億元，不但突破 2000 億元大關，也創 3 年來最高紀錄；在台指期部分，外資持續減期貨多單 1168 口，台指期淨多單剩下 4.4 萬口，今天為台指期結算、選擇權月結算，目前多方仍略勝一籌。外資昨買超台股 110.17 億元，今年以來外資累計買超達 2065 億元，不但突破 2000 億元大關，也創 3 年來最高紀錄；在台指期部分，外資持續減期貨多單 1168 口，台指期淨多單剩下 4.4 萬口，今天為台指期結算、選擇權月結算，目前多方仍略勝一籌。
48,外資今天買超 108.01 億元，投信買超 2.4 億元，自營商買超 24.76 億元，三大法人合計買超 135.18 億元。值得注意的是，在期貨方面，外資雖然今天還是留倉 4.5 萬口台指期淨多單，但減碼 4619 口，顯示外資在點火台積電、拉高指數過程中，陸續賣出期貨多單，須提防外資趁明天結算日，高檔獲利了結。外資今天買超 108.01 億元，投信買超 2.4 億元，自營商買超 24.76 億元，三大法人合計買超 135.18 億元。值得注意的是，在期貨方面，外資雖然今天還是留倉 4.5 萬口台指期淨多單，但減碼 4619 口，顯示外資在點火台積電、拉高指數過程中，陸續賣出期貨多單，須提防外資趁明天結算日，高檔獲利了結。
49,"期貨市場:台指期下跌 190 點或 1.81%，收在 10307 點。電子期下跌 10.3 點或 2.36%。金融期下跌 11.4 點或 0.91%。非金電期下跌 151 點或 1.27%。台指期未平倉餘額，自營商偏空調整 1,812 口，累計為淨空單 6,282 口；投信偏空調整 24 口，累計為淨空單 21,419 口；外資偏空調整 2,530 口，累計為淨多單 37,624 口。台指期逆價差 47.57 點，價差擴大；電子期逆價差 2.97 點，價差擴大；金融期逆價差 1.96 點，價差縮小；非金電期逆價差 31.95 點，價差縮小。週一台指期開低走低，多方盤中雖有短暫抵抗，但終場仍以大跌 190 點作收。由日Ｋ線觀察，週一台指期直接向下跳空，並跌破多條短中期均線，撐壓互換下，指數上檔壓力將更加沉重，在加上盤勢主控權重新由空方奪回且量增的情況下，建議投資人保守看待行情。◆期貨日線◇本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。◇本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。"
50,台指期淨部位方面，三大法人淨多單增加 171 口至 27053 口，其中，外資空單加碼超過多單加碼，淨多單減少 444 口至 57537 口；十大交易人中的特定法人全月份台指期淨多單減少 2160 口至 20209 口。整體來說，今天外資持續買超 51 億元，不過在台指期結算前夕，外資淨多單微幅減少，但因仍有高達 5.7 萬口多單水位，只要國際股市不亂流，外資明天仍有機會拉高結算，大盤可望持續向上；從技術面來看，今天盤中指數最高來到 11126 點，距離 2018 年 1 月 23 日的高點 11270.18 點，僅不到 150 點，將是上檔壓力所在。
51,"◇期貨市場:台指期下跌 96 點或 0.92%，收在 10360 點。電子期下跌 6.35 點或 1.55%。金融期上漲 4 點或 0.31%。非金電期下跌 39 點或 0.31%。台指期未平倉餘額，自營商偏多調整 1,192 口，累計為淨空單 1,645 口；投信偏空調整 1,173 口，累計為淨空單 33,226 口；外資偏空調整 1,572 口，累計為淨多單 40,187 口。台指期逆價差 49.20 點，價差擴大；電子期逆價差 2.22 點，價差由正轉負；金融期逆價差 0.96 點，價差由正轉負；非金電期逆價差 51.74 點，價差擴大。週四台指期開低走低，直到 5/21 低點附近才止穩，終場以當日相對低點作收。由Ｋ線觀察，台指期於 6/6 收破 5 日均線，宣告自 5/30 以來的反彈行情正式終結，加上目前收盤位置在所有短中期均線之下，在撐壓互換之下，將加大指數上方壓力，故建議投資人保守看待行情。"
52,但法人提醒，明天台指期結算，由於多單仍集中在 10 月合約，預期明天結算「多頭不會拿石頭砸自己的腳」，穩步拉高結算機率仍相對高，不過，台積電位階偏高，加上盤中遠月合約這兩天漲點都落後於 10 月合約，要留意部分空單開始轉向遠月避險，如果台積電法說會行情不如預期，加權指數不排除回測「萬一」大關。
53,美股昨日漲多回跌收黑，台股今日台指期結算，權值股熄火，指數整場非常狹幅震盪，10526 點開出，最高 10545 點，最低 10504 點，最後收盤小漲 3 點，10525 點作收，成交量 1088 億元，價平量縮格局。台股今日 8 月台指期與選擇權結算，指數沒多大變化，重量級權值股表現平平，台積電收平盤 254.5 元，大立光 (3008) 漲 30 點，收 3830 元。結構方面: 電子股漲 0.23%，金融股跌 0.64%，傳產股平盤，OTC 漲 0.51%。台股今日 8 月台指期與選擇權結算，指數沒多大變化，重量級權值股表現平平，台積電收平盤 254.5 元，大立光 (3008) 漲 30 點，收 3830 元。結構方面: 電子股漲 0.23%，金融股跌 0.64%，傳產股平盤，OTC 漲 0.51%。
54,為強化期貨市場價格穩定性，降低盤中委託簿流動性瞬間失衡所導致的價格異常波動幅度，期交所以階段性方式規劃建置期貨市場價格穩定措施，現行期交所所有國內指數類期貨各到期契約及跨月價差皆已適用動態價格穩定措施，期交所今 (19) 日宣布，5 月 27 日起將擴大適用至臺指選擇權各到期契約。為強化期貨市場價格穩定性，降低盤中委託簿流動性瞬間失衡所導致的價格異常波動幅度，期交所以階段性方式規劃建置期貨市場價格穩定措施，現行期交所所有國內指數類期貨各到期契約及跨月價差皆已適用動態價格穩定措施，期交所今 (19) 日宣布，5 月 27 日起將擴大適用至臺指選擇權各到期契約。此外，期交所特別提醒交易人，動態價格穩定措施主要是降低盤中委託簿流動性瞬間失衡所導致的價格異常波動幅度，僅能提供一定範圍的價格穩定，且可能因市況放寬退單點數，或因資訊異常暫停退單，交易人從事期貨交易時應留意市場流動性及自身委託價格，不宜完全依賴動態價格穩定措施。期交所表示，為使期貨業從業人員及交易人了解相關內容，期交所網站 (www.taifex.com.tw) 首頁已設置「臺指選擇權動態價格穩定措施宣導專區」，內容涵蓋新制介紹、宣導資料及宣導說明會資訊等，以方便期貨業從業人員及交易人上網查詢。期交所表示，為使期貨業從業人員及交易人了解相關內容，期交所網站 (www.taifex.com.tw) 首頁已設置「臺指選擇權動態價格穩定措施宣導專區」，內容涵蓋新制介紹、宣導資料及宣導說明會資訊等，以方便期貨業從業人員及交易人上網查詢。
55,期貨走勢台指期週二上漲 5 點至 10143 點。價差方面，台指期逆價差擴至 - 9.26 點，電子期轉為逆價差 - 0.52 點，金融期轉為正價差 0.13 點。現貨部分，三大法人買超 37.91 億元；而在台指期淨部位方面，三大法人淨多單增加 1763 口至 35962 口，其中外資多單加碼超過空單加碼，淨多單增加 1033 口至 59821 口；十大交易人中的特定法人全月份台指期淨多單增加 1551 口至 32845 口。選擇權分析選擇權未平倉量部分，OI 最大量支撐壓力區由 10000~10200 點縮至 10100~10200 點，下檔支撐連兩日上移。全月份未平倉量 put/call ratio 值由 1.45 升至 1.48，連三日提升。整體選擇權部位顯示市場為中性偏多架構。   (永豐期貨研調)選擇權未平倉量部分，OI 最大量支撐壓力區由 10000~10200 點縮至 10100~10200 點，下檔支撐連兩日上移。全月份未平倉量 put/call ratio 值由 1.45 升至 1.48，連三日提升。整體選擇權部位顯示市場為中性偏多架構。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
56,期貨走勢三月份台指期週三上漲 102 點至 10247 點。價差方面，台指期為逆價差 - 25.46 點，電子期逆價差 - 0.39 點，金融期為逆價差 - 2.69 點。現貨部分，三大法人買超 115.27 億元；而在台指期淨部位方面，三大法人淨多單減少 1414 口至 34548 口，其中外資空單減碼超過多單減碼，淨多單增加 5526 口至 65347 口，創 2017 年 9 月 18 日以來新高；十大交易人中的特定法人全月份台指期淨多單增加 2498 口至 35343 口。選擇權分析二月份選擇權結算後，全月份未平倉量 put/call ratio 值仍維持 1.48 的高位，三月份選擇權未平倉量部分，OI 最大量支撐壓力區為 10000~10400 點。VIX 指數下降 0.88 至 13.96。而選擇權結算後，外資目前選擇權淨部位呈現買 Call 賣 Put，整體而言，選擇權籌碼面顯示中性偏多架構。   (永豐期貨研調)二月份選擇權結算後，全月份未平倉量 put/call ratio 值仍維持 1.48 的高位，三月份選擇權未平倉量部分，OI 最大量支撐壓力區為 10000~10400 點。VIX 指數下降 0.88 至 13.96。而選擇權結算後，外資目前選擇權淨部位呈現買 Call 賣 Put，整體而言，選擇權籌碼面顯示中性偏多架構。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
57,1. 台股週二盤中雖曾因波段漲多一度拉回整理，但在摩台指期貨拉高結算下，加上受限於年線 10481 附近壓力，終場指數上漲 0.62 點，漲幅 0.01%，收在 10391.55 點，成交金額為 1395.98 億元。1. 台股週二盤中雖曾因波段漲多一度拉回整理，但在摩台指期貨拉高結算下，加上受限於年線 10481 附近壓力，終場指數上漲 0.62 點，漲幅 0.01%，收在 10391.55 點，成交金額為 1395.98 億元。
58,投資人靜候美國聯準會 (Fed) 為期兩天的決策會議，加上台指期今 (20) 日即將結算，台股出現觀望，盤面上焦點落在股王大立光領軍光學股發光，不過追價氣氛保守，讓加權指數力撐平盤之上狹幅震盪，高低價差不到 40 點。整體來說，台股今天雖然追價意願不高，但是也惜售，多方表現相對積極，指數已連續 2 日站上年線，下方短期均線 5 日、10 日、月線持續墊高，今天台指期結算在即，外資可說是大獲全勝，預期在高檔結算可期。不過，要留意的是，技術指標 6 日 RSI、12 日 RSI 走軟下彎，高檔壓力區累積近一年的套牢賣壓，短線震盪難免，仍需時間與攻擊量擴增來化解。
59,"期貨市場:台指期下跌 108 點或 1.00%，收在 10641 點。電子期下跌 7.15 點或 1.65%。金融期上漲 1.6 點或 0.12%。非金電期下跌 45 點或 0.35%。台指期未平倉餘額，自營商偏空調整 519 口，累計為淨空單 5,175 口；投信偏多調整 3,192 口，累計為淨空單 24,067 口；外資偏空調整 2,221 口，累計為淨多單 42,442 口。台指期逆價差 102.77 點，價差縮小；電子期逆價差 4.52 點，價差縮小；金融期逆價差 17.33 點，價差縮小；非金電期逆價差 79.61 點，價差縮小。週三台指期開低走低，盤中下跌點數一度來到 547 點，終場則以下跌 108 點作收。由日Ｋ線觀察，週三台指期收盤直接將 7/1 所形成的多方缺口完全回補，並在盤中跌破近一個月以來所有低點，因此在空方掌握盤勢主控權的情況下，建議投資人保守看待盤勢。◆期貨日線本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。"
60,在台指期淨部位方面，三大法人淨多單增加 5372 口至 26614 口，其中，外資多單加碼且空單減碼，淨多單增加 6941 口至 56949 口。
61,三大法人昨日合計在集中市場買超 47.7 億元，其中，外資買超 21 億元，投信買超 1.05 億元，而自營商大買多達 25.6 億元；在此同時，外資期貨淨多單小幅加碼 765 口至 49668 口，偏多態度不變。不過，元大投顧指出，貿易戰暫時緩和，不過美國對關稅的削減幅度不如預期，後續協商可能依然漫長，加上台指期乖離偏高，做好避險準備。
62,美國、伊朗情勢緊繃拖累台股，三大法人今 (6) 日同步賣超台股，合計賣超 118.14 億元，台指期淨部位三大法人淨多單減少 4954 口至 9676 口，其中外資淨多單更減碼 2447 口，未平倉降至 32176 口。
63,台股上周五來到今年高點，量能也回溫，本周來看，週三台指期結算，外資期現貨呈現偏多格局，加上企業陸續公布財報以及股利政策，配合季底作帳行情，法人看好短期可望維持多頭格局，向上挑戰年線以及 10500 點關卡。法人指出，周三台指期結算，外資上周五淨多單來到 5.58 萬餘口呈現相對高點，而美股、亞股近期連動性雖然降低，但普遍呈現多頭走勢，加上 3 月底前企業公布財報以及股利政策，季底作帳行情同步起跑，可望維持台股短期維持多頭走勢，向上挑戰年線以及 10500 點。
64,而在台指期淨部位方面，三大法人淨多單減少 323 口至 29860 口，其中外資多單加碼超過空單加碼，淨多單增加 264 口至 63011 口，外資持續期現貨雙雙作多。
65,台股加權指數昨 (19) 日再度站上 11600 點關卡後，今 (20) 日逢台指期結算反而相對弱勢，主要是反應美國總統川普再度對貿易協商強硬放話，亞股普遍壓回走軟。加權指數開平低盤後，早盤跌點一度超過 60 點，所幸 5 日線有撐，盤中收復 11600 點關卡後緩步收斂跌勢，惟預估成交值較昨日縮小至不到 1200 億元水準。
66,"◇期貨市場:台指期上漲 16 點或 0.15%，收在 10471 點。電子期上漲 1.2 點或 0.29%。金融期上漲 3.2 點或 0.25%。非金電期下跌 14 點或 0.11%。台指期未平倉餘額，自營商偏空調整 67 口，累計為淨空單 3,592 口；投信偏空調整 1,974 口，累計為淨空單 28,647 口； 外資偏多調整 239 口，累計為淨多單 44,409 口。台指期逆價差 29.07 點，價差縮小；電子期逆價差 1.19 點，價差縮小；金融期逆價差 2.61 點，價差縮小；非金電期逆價差 50.02 點，價差縮小。週一台指期早盤雖一度走低，但於 5 日線附近遇撐反彈，終場以小漲作收。由Ｋ線觀察，台指期自從 5/29 破底反彈以來，截至 6/3，已上漲逾 2.5%，短線盤勢主控權雖由多方掌控，然而，週一量能卻呈現萎縮，顯示買盤出現鬆動，故宜先以低檔震盪的角度來看待行情。"
67,台股經過 2 日量縮震盪整理，今日台指期結算日，在台積電 (2330)，大立光(3008)，鴻海(2317)，聯發科(2454)，可成(2474) 等電子權值股點火發動下，開高震盪走高收最高，加權指數再創今年以來新高，台指期拉高結算。外資買超 108 億元，期貨市場續增 6259 口多單，來到 65347 口淨多單，投信賣 0.8 億元，自營買 8.1 億元。焦點股: 台積電昨日公布股利政策，今年擬配發 10 元股利，採逐季配息策略吸引買盤進駐，激勵股價收最高漲 5.5 元，收 234.5 元。強勢股方面: 明基材 (8215)偏光板供應吃緊，自結去年 EPS 1.02 元，1 月 EPS 0.06 元，股價漲停創高。聯亞 (3081) 擁 5G 及高股利雙題材發酵，突破盤整價量俱揚，一舉攻漲停板，突破 300 元及 4 個月高點。鎧勝 - KY (5264) 上月營收亮眼，且外資連 2 日敲進，股價續反彈，跳空高鎖 54.8 元漲停。創意 (3443)甩減碼評等，昨三大法人齊力轉買超，股價飆上漲停。其他包括合鑫 (3049)，友威科(3580)，聯鈞(3450)，華星光(4979)，鎧勝 KY(5264) 以及易華電 (6552) 等強勢攻漲停板台股經過 2 日量縮震盪整理，今日台指期結算日，在台積電 (2330)，大立光(3008)，鴻海(2317)，聯發科(2454)，可成(2474) 等電子權值股點火發動下，開高震盪走高收最高，加權指數再創今年以來新高，台指期拉高結算。外資買超 108 億元，期貨市場續增 6259 口多單，來到 65347 口淨多單，投信賣 0.8 億元，自營買 8.1 億元。焦點股: 台積電昨日公布股利政策，今年擬配發 10 元股利，採逐季配息策略吸引買盤進駐，激勵股價收最高漲 5.5 元，收 234.5 元。強勢股方面: 明基材 (8215)偏光板供應吃緊，自結去年 EPS 1.02 元，1 月 EPS 0.06 元，股價漲停創高。聯亞 (3081) 擁 5G 及高股利雙題材發酵，突破盤整價量俱揚，一舉攻漲停板，突破 300 元及 4 個月高點。鎧勝 - KY (5264) 上月營收亮眼，且外資連 2 日敲進，股價續反彈，跳空高鎖 54.8 元漲停。創意 (3443)甩減碼評等，昨三大法人齊力轉買超，股價飆上漲停。其他包括合鑫 (3049)，友威科(3580)，聯鈞(3450)，華星光(4979)，鎧勝 KY(5264) 以及易華電 (6552) 等強勢攻漲停板台股今日台指期結算，在權值股拉抬下，拉高結算。整體而言，在籌碼面有利多方下，台股驚驚漲向上格局，不過短線須留意高檔個股賣壓出籠，資金可轉進基本面佳、股價偏低的個股。
68,"◇期貨市場:台指期上漲 10 點或 0.09%，收在 10591 點。電子期上漲 1.5 點或 0.36%。金融期上漲 0.4 點或 0.03%。非金電期下跌 29 點或 0.23%。今日外資現貨買超 71.8 億元。在期貨方面，外資偏多調整 2,483 口，累計為淨多單 53,598 口。期貨約當台幣金額，買超 52.59 億元。台指期逆價差 194.01 點，價差擴大；電子期逆價差 8.72 點，價差擴大；金融期逆價差 24.22 點，價差擴大；非金電期逆價差 168.28 點，價差擴大。週四台指期開平走平， 小漲 10 點或 0.09%，收 10591。市場上因美國聯準會表示不降息使得整體充斥樂觀氣氛。目前價位處於所有短期均線及季線及長期水平趨勢線之上，建議投資人短期以震盪偏多觀之。"
69,美股周二財報亮眼，四大指數同步收高，台股今 (16) 日適逢台指期結算，由於外資仍持有多單未平倉，指數拉高結算機率大，可望持續挑戰前波高點 11270 點。三大法人昨日合計買超 43.16 億元，外資再加碼近 52 億元，投信買超 3.49 億元，自營商則由買轉賣，賣超 11.85 億元，而外資期貨淨多單微幅減少 444 口至 57537 口。
